localhost:
 Date: Mar 27, 2023
11:26:41 5 N/A  N/A    172.17.0.2 > N/A  LogId: <max_null>; ContextNum: <max_null>; OriginSicName: <max_null>;  : (+)====================================(+); Table_Name: om_assigned_ips; : (+); Attributes: dynamic, id 434, attributes: keep, sync, kbuf 1, local sync, expires 900, , hashsize 512, limit 30000; LastUpdateTime: 27Mar2023 11:26:41; ProductName: VPN-1 & FireWall-1; ProductFamily: Network;
 11:26:41 5 N/A  N/A    172.17.0.2 > N/A  LogId: <max_null>; ContextNum: <max_null>; OriginSicName: <max_null>; OMAddress: 172.20.20.253; UserName: gozde.gultekin; Netmask: 255.255.240.0; Method: IP Pools; Expires: 11848/14400; LastUpdateTime: 27Mar2023 11:26:41; ProductName: VPN-1 & FireWall-1; ProductFamily: Network;
 11:26:41 5 N/A  N/A    172.17.0.2 > N/A  LogId: <max_null>; ContextNum: <max_null>; OriginSicName: <max_null>; OMAddress: 172.20.22.23; UserName: serkan.yagiz; Netmask: 255.255.240.0; Method: IP Pools; Expires: 9188/14400; LastUpdateTime: 27Mar2023 11:26:41; ProductName: VPN-1 & FireWall-1; ProductFamily: Network;
 11:26:41 5 N/A  N/A    172.17.0.2 > N/A  LogId: <max_null>; ContextNum: <max_null>; OriginSicName: <max_null>; OMAddress: 172.20.22.12; UserName: Firat.Vargun; Netmask: 255.255.240.0; Method: IP Pools; Expires: 8882/14400; LastUpdateTime: 27Mar2023 11:26:41; ProductName: VPN-1 & FireWall-1; ProductFamily: Network;
 11:26:41 5 N/A  N/A    172.17.0.2 > N/A  LogId: <max_null>; ContextNum: <max_null>; OriginSicName: <max_null>; OMAddress: 172.20.13.34; UserName: CN=anastasiafomina,OU=users,O=cpmodule..8qhxcd; Netmask: 255.255.255.0; Method: pool-by-group; Expires: 13173/14400; LastUpdateTime: 27Mar2023 11:26:41; ProductName: VPN-1 & FireWall-1; ProductFamily: Network;
 11:26:41 5 N/A  N/A    172.17.0.2 > N/A  LogId: <max_null>; ContextNum: <max_null>; OriginSicName: <max_null>; OMAddress: 172.20.21.156; UserName: CN=mesutpetek,OU=users,O=cpmodule..8qhxcd; Netmask: 255.255.240.0; Method: IP Pools; Expires: 13916/14400; LastUpdateTime: 27Mar2023 11:26:41; ProductName: VPN-1 & FireWall-1; ProductFamily: Network;
 11:26:41 5 N/A  N/A    172.17.0.2 > N/A  LogId: <max_null>; ContextNum: <max_null>; OriginSicName: <max_null>; OMAddress: 172.20.21.109; UserName: ferhat.kolabas; Netmask: 255.255.240.0; Method: IP Pools; Expires: 9262/14400; LastUpdateTime: 27Mar2023 11:26:41; ProductName: VPN-1 & FireWall-1; ProductFamily: Network;
 11:26:41 5 N/A  N/A    172.17.0.2 > N/A  LogId: <max_null>; ContextNum: <max_null>; OriginSicName: <max_null>; OMAddress: 172.20.13.58; UserName: CN=tetyanapavlenko,OU=users,O=cpmodule..8qhxcd; Netmask: 255.255.255.0; Method: pool-by-group; Expires: 13041/14400; LastUpdateTime: 27Mar2023 11:26:41; ProductName: VPN-1 & FireWall-1; ProductFamily: Network;
 11:26:41 5 N/A  N/A    172.17.0.2 > N/A  LogId: <max_null>; ContextNum: <max_null>; OriginSicName: <max_null>; OMAddress: 172.20.15.169; UserName: CN=canerdargut,OU=users,O=cpmodule..8qhxcd; Netmask: 255.255.255.224; Method: pool-by-group; Expires: 11732/14400; LastUpdateTime: 27Mar2023 11:26:41; ProductName: VPN-1 & FireWall-1; ProductFamily: Network;
 11:26:41 5 N/A  N/A    172.17.0.2 > N/A  LogId: <max_null>; ContextNum: <max_null>; OriginSicName: <max_null>; OMAddress: 172.20.22.91; UserName: CN=tamasfoldes,OU=users,O=cpmodule..8qhxcd; Netmask: 255.255.240.0; Method: IP Pools; Expires: 12175/14400; LastUpdateTime: 27Mar2023 11:26:41; ProductName: VPN-1 & FireWall-1; ProductFamily: Network;
 11:26:41 5 N/A  N/A    172.17.0.2 > N/A  LogId: <max_null>; ContextNum: <max_null>; OriginSicName: <max_null>; OMAddress: 172.20.22.69; UserName: CN=nandorvarga,OU=users,O=cpmodule..8qhxcd; Netmask: 255.255.240.0; Method: IP Pools; Expires: 10863/14400; LastUpdateTime: 27Mar2023 11:26:41; ProductName: VPN-1 & FireWall-1; ProductFamily: Network;
 11:26:41 5 N/A  N/A    172.17.0.2 > N/A  LogId: <max_null>; ContextNum: <max_null>; OriginSicName: <max_null>; OMAddress: 172.20.22.47; UserName: CN=imrenakman,OU=users,O=cpmodule..8qhxcd; Netmask: 255.255.240.0; Method: IP Pools; Expires: 10045/14400; LastUpdateTime: 27Mar2023 11:26:41; ProductName: VPN-1 & FireWall-1; ProductFamily: Network;
 11:26:41 5 N/A  N/A    172.17.0.2 > N/A  LogId: <max_null>; ContextNum: <max_null>; OriginSicName: <max_null>; OMAddress: 172.20.20.139; UserName: CN=andreimiu,OU=users,O=cpmodule..8qhxcd; Netmask: 255.255.240.0; Method: IP Pools; Expires: 10030/14400; LastUpdateTime: 27Mar2023 11:26:41; ProductName: VPN-1 & FireWall-1; ProductFamily: Network;
 11:26:41 5 N/A  N/A    172.17.0.2 > N/A  LogId: <max_null>; ContextNum: <max_null>; OriginSicName: <max_null>; OMAddress: 172.20.22.25; UserName: Mert.tasdemir; Netmask: 255.255.240.0; Method: IP Pools; Expires: 9357/14400; LastUpdateTime: 27Mar2023 11:26:41; ProductName: VPN-1 & FireWall-1; ProductFamily: Network;
 11:26:41 5 N/A  N/A    172.17.0.2 > N/A  LogId: <max_null>; ContextNum: <max_null>; OriginSicName: <max_null>; OMAddress: 172.20.20.117; UserName: NURSEL.DURMUS; Netmask: 255.255.240.0; Method: IP Pools; Expires: 9361/14400; LastUpdateTime: 27Mar2023 11:26:41; ProductName: VPN-1 & FireWall-1; ProductFamily: Network;
 11:26:41 5 N/A  N/A    172.17.0.2 > N/A  LogId: <max_null>; ContextNum: <max_null>; OriginSicName: <max_null>; OMAddress: 172.20.21.120; UserName: damla.karatepe; Netmask: 255.255.240.0; Method: IP Pools; Expires: 13393/14400; LastUpdateTime: 27Mar2023 11:26:41; ProductName: VPN-1 & FireWall-1; ProductFamily: Network;
 11:26:41 5 N/A  N/A    172.17.0.2 > N/A  LogId: <max_null>; ContextNum: <max_null>; OriginSicName: <max_null>; OMAddress: 172.20.20.229; UserName: ELIF.YILMAZ; Netmask: 255.255.240.0; Method: IP Pools; Expires: 11487/14400; LastUpdateTime: 27Mar2023 11:26:41; ProductName: VPN-1 & FireWall-1; ProductFamily: Network;
 11:26:41 5 N/A  N/A    172.17.0.2 > N/A  LogId: <max_null>; ContextNum: <max_null>; OriginSicName: <max_null>; OMAddress: 172.20.20.185; UserName: ridvan.ozmen; Netmask: 255.255.240.0; Method: IP Pools; Expires: 10968/14400; LastUpdateTime: 27Mar2023 11:26:41; ProductName: VPN-1 & FireWall-1; ProductFamily: Network;
 11:26:41 5 N/A  N/A    172.17.0.2 > N/A  LogId: <max_null>; ContextNum: <max_null>; OriginSicName: <max_null>; OMAddress: 172.20.21.52; UserName: CN=raduniculae,OU=users,O=cpmodule..8qhxcd; Netmask: 255.255.240.0; Method: IP Pools; Expires: 26793/35999; LastUpdateTime: 27Mar2023 11:26:41; ProductName: VPN-1 & FireWall-1; ProductFamily: Network;
 11:26:41 5 N/A  N/A    172.17.0.2 > N/A  LogId: <max_null>; ContextNum: <max_null>; OriginSicName: <max_null>; OMAddress: 172.20.21.41; UserName: abdulsamed.dudu; Netmask: 255.255.240.0; Method: IP Pools; Expires: 12220/14400; LastUpdateTime: 27Mar2023 11:26:41; ProductName: VPN-1 & FireWall-1; ProductFamily: Network;
